window,stakeFraction,fillBumpCents,slippagePct,endingBalance,roiPct,maxDrawdownPct,executed,blocked,wins,losses,winRatePct,halt_globalStop,halt_cooldown,halt_circuitBreaker,halt_floor,halt_ruin,halt_riskEnvelope,halt_minOrder,halt_miss
1w,0.2,4,0.01,7.319826720992394,46.396534419847875,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,5,0.01,7.141425864952263,42.82851729904525,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,6,0.01,6.970959230001966,39.419184600039316,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,7,0.01,6.807922505511655,36.158450110233105,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,8,0.01,6.651849359925514,33.036987198510275,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,9,0.01,6.502308074652023,30.04616149304047,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,10,0.01,6.358898519004235,27.177970380084705,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,0,0.02,7.9589317391728605,59.178634783457206,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,1,0.02,7.748830122610032,54.97660245220064,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,2,0.02,7.5487947796640125,50.97589559328025,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,3,0.02,7.358151446083784,47.16302892167567,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,4,0.02,7.176279636338719,43.52559272677438,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,5,0.02,7.002607606099521,40.05215212199042,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,6,0.02,6.836607852599959,36.73215705199919,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,7,0.02,6.677793088887003,33.55586177774006,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,8,0.02,6.525712636335353,30.51425272670706,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,9,0.02,6.3799491869815,27.598983739630008,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,10,0.02,6.240115893404157,24.802317868083144,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,0,0,9.374799456312504,87.49598912625007,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,1,0,9.065869227582265,81.3173845516453,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,2,0,8.773548635113723,75.47097270227447,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,3,0,8.496638832337066,69.93277664674132,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,4,0,8.234043763213636,64.68087526427271,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,5,0,7.984759940730902,59.69519881461803,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,6,0,7.747867374238934,54.95734748477869,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,7,0,7.522521502541163,50.45043005082326,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,8,0,7.307946009146849,46.15892018293698,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,9,0,7.103426412712036,42.06852825424072,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,10,0,6.908304339895406,38.16608679790813,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,0,0.01,9.135724544339345,82.71449088678689,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,1,0.01,8.83679224245085,76.73584484901698,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,2,0.01,8.553842090947665,71.0768418189533,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,3,0.01,8.285722792799202,65.71445585598404,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,4,0.01,8.03138152960882,60.62763059217641,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,5,0.01,7.78985418883685,55.797083776737,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,6,0.01,7.560256687656387,51.20513375312774,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,7,0.01,7.341777257057589,46.83554514115178,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,8,0.01,7.133669568373426,42.67339136746852,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,9,0.01,6.935246600223044,38.70493200446088,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,10,0.01,6.74587515739109,34.917503147821805,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,0,0.02,8.906636529383398,78.13273058766796,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,1,0.02,8.617214651099584,72.34429302199167,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,2,0.02,8.34317879252511,66.86357585050222,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,3,0.02,8.08342268791112,61.668453758222405,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,4,0.02,7.83693447551873,56.7386895103746,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,5,0.02,7.602787348234653,52.055746964693064,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,6,0.02,7.380131251636047,47.60262503272094,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,7,0.02,7.168185499426564,43.363709988531284,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,8,0.02,6.966232193841775,39.32464387683551,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,9,0.02,6.773610353696987,35.472207073939735,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,10,0.02,6.589710665635981,31.79421331271962,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,0,0,10.57587863613016,111.51757272260319,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,1,0,10.164384535511164,103.28769071022327,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,2,0,9.77712724162566,95.5425448325132,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,3,0,9.412241637639433,88.24483275278865,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,4,0,9.068032031968647,81.36064063937295,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,5,0,8.742954476084456,74.85908952168913,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,6,0,8.435601154489099,68.71202308978198,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,7,0,8.144686579024903,62.893731580498056,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,8,0,7.869035357398073,57.38070714796146,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,9,0,7.607571337787416,52.15142675574832,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,10,0,7.359307958597056,47.18615917194112,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,0,0.01,10.257220175162228,105.14440350324456,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,1,0.01,9.860720656098234,97.21441312196468,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,2,0.01,9.487448458454157,89.74896916908314,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,3,0.01,9.1356202932398,82.712405864796,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,4,0.01,8.803614486967607,76.07228973935214,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,5,0.01,8.489954148470314,69.79908296940629,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,6,0.01,8.193292305196485,63.86584610392969,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,7,0.01,7.912398754787103,58.247975095742056,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,8,0.01,7.646148413489568,52.92296826979136,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,9,0.01,7.393510973291684,47.87021946583367,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,10,0.01,7.153541705439716,43.07083410879432,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,0,0.02,9.953153888615144,99.06307777230289,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,1,0.02,9.57086412866228,91.41728257324559,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,2,0.02,9.210846905866413,84.21693811732827,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,3,0.02,8.87139610806485,77.427922161297,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,4,0.02,8.550959888734667,71.01919777469334,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,5,0.02,8.248124631577031,64.96249263154063,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,6,0.02,7.961600788230446,59.232015764608924,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,7,0.02,7.690210347698305,53.8042069539661,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,8,0.02,7.432875729988077,48.65751459976154,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,9,0.02,7.188609925229829,43.77219850459658,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,10,0.02,6.9565077240055935,39.13015448011187,0,9,0,9,0,100,0,0,0,0,0,0,0,0
2w,0.05,0,0,10.391536271338541,107.83072542677084,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,1,0,10.091413170855345,101.82826341710691,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,2,0,9.798889337570344,95.97778675140688,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,3,0,9.513639408133441,90.27278816266883,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,4,0,9.23535265894539,84.70705317890778,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,5,0,8.96373211419317,79.27464228386341,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,6,0,8.69849371835129,73.96987436702581,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,7,0,8.439365567774713,68.78731135549427,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,8,0,8.186087196515812,63.721743930316244,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,9,0,7.938408911950578,58.76817823901156,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,10,0,7.696091176205831,53.92182352411663,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,0,0.01,10.159011611675252,103.18023223350505,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,1,0.01,9.861878557668906,97.23757115337811,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,2,0.01,9.572236771479254,91.44473542958508,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,3,0.01,9.289762965418802,85.79525930837605,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,4,0.01,9.014148346602855,80.2829669320571,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,5,0.01,8.74509773381627,74.90195467632539,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,6,0.01,8.482328738207764,69.64657476415528,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,7,0.01,8.225571002490899,64.51142004981797,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,8,0.01,7.974565493832092,59.49130987664184,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,9,0.01,7.729063846054816,54.58127692109631,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,10,0.01,7.488827747191277,49.776554943825545,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,0,0.02,9.931062149984282,98.62124299968563,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,1,0.02,9.63683538248363,92.7367076496726,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,2,0.02,9.34999245027018,86.9998490054036,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,3,0.02,9.070212066415863,81.40424132831726,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,4,0.02,8.797187296689462,75.94374593378923,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,5,0.02,8.530624685081618,70.61249370163235,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,6,0.02,8.27024344253147,65.4048688506294,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,7,0.02,8.015774693586481,60.31549387172962,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,8,0.02,7.766960776222942,55.33921552445884,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,9,0.02,7.5235545904991135,50.47109180998227,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,10,0.02,7.28531899211133,45.7063798422266,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,0,0,10.393990383503326,107.87980767006651,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,1,0,10.091413170855345,101.82826341710691,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,2,0,9.798889337570344,95.97778675140688,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,3,0,9.513639408133441,90.27278816266883,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,4,0,9.23535265894539,84.70705317890778,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,5,0,8.96373211419317,79.27464228386341,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,6,0,8.69849371835129,73.96987436702581,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,7,0,8.439365567774713,68.78731135549427,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,8,0,8.186087196515812,63.721743930316244,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,9,0,7.938408911950578,58.76817823901156,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,10,0,7.696091176205831,53.92182352411663,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,0,0.01,10.159011611675252,103.18023223350505,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,1,0.01,9.861878557668906,97.23757115337811,0,19,0,19,0,100,0,0,0,0,0,0,0,0
