window,stakeFraction,fillBumpCents,slippagePct,endingBalance,roiPct,maxDrawdownPct,executed,blocked,wins,losses,winRatePct,halt_globalStop,halt_cooldown,halt_circuitBreaker,halt_floor,halt_ruin,halt_riskEnvelope,halt_minOrder,halt_miss
1w,0.15,2,0.02,13.644462803429427,36.44462803429427,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.15,3,0.02,13.38236378244504,33.8236378244504,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.15,4,0.02,13.13095998684521,31.30959986845211,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.15,5,0.02,12.889606572777081,28.896065727770814,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.15,6,0.02,12.65770465531899,26.57704655318989,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.15,7,0.02,12.434697392604518,24.346973926045177,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.15,8,0.02,12.220066454351864,22.200664543518638,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.15,9,0.02,12.013328832489329,20.133288324893286,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.15,10,0.02,11.814033956717061,18.140339567170614,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,0,0,16.592719911705082,65.92719911705082,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,1,0,16.1480338801159,61.48033880115899,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,2,0,15.724900847162958,57.24900847162958,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,3,0,15.321873285749168,53.21873285749168,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,4,0,14.937619687735452,49.37619687735452,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,5,0,14.570913652137094,45.70913652137094,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,6,0,14.220624142065223,42.206241420652226,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,7,0,13.885706770959917,38.85706770959917,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,8,0,13.565195996945846,35.65195996945846,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,9,0,13.258198119820575,32.58198119820575,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,10,0,12.963884988660443,29.638849886604422,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,0,0.01,16.248821155937648,62.48821155937648,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,1,0.01,15.8166585840139,58.16658584013901,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,2,0.01,15.405322354781893,54.05322354781893,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,3,0.01,15.01341567814799,50.1341567814799,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,4,0.01,14.639653441984787,46.396534419847875,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,5,0.01,14.282851729904525,42.82851729904525,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,6,0.01,13.941918460003931,39.419184600039316,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,7,0.01,13.61584501102331,36.158450110233105,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,8,0.01,13.303698719851027,33.036987198510275,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,9,0.01,13.004616149304047,30.04616149304047,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,10,0.01,12.71779703800847,27.177970380084705,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,0,0.02,15.917863478345721,59.178634783457206,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,1,0.02,15.497660245220064,54.97660245220064,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,2,0.02,15.097589559328025,50.97589559328025,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,3,0.02,14.716302892167567,47.16302892167567,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,4,0.02,14.352559272677437,43.52559272677438,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,5,0.02,14.005215212199042,40.05215212199042,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,6,0.02,13.673215705199919,36.73215705199919,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,7,0.02,13.355586177774006,33.55586177774006,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,8,0.02,13.051425272670706,30.51425272670706,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,9,0.02,12.759898373963,27.598983739630008,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.2,10,0.02,12.480231786808314,24.802317868083144,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,0,0,18.749598912625007,87.49598912625007,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,1,0,18.13173845516453,81.3173845516453,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,2,0,17.547097270227447,75.47097270227447,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,3,0,16.99327766467413,69.93277664674132,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,4,0,16.468087526427272,64.68087526427271,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,5,0,15.969519881461803,59.69519881461803,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,6,0,15.495734748477869,54.95734748477869,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,7,0,15.045043005082325,50.45043005082326,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,8,0,14.615892018293698,46.15892018293698,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,9,0,14.206852825424072,42.06852825424072,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,10,0,13.816608679790813,38.16608679790813,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,0,0.01,18.27144908867869,82.71449088678689,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,1,0.01,17.6735844849017,76.73584484901698,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,2,0.01,17.10768418189533,71.0768418189533,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,3,0.01,16.571445585598404,65.71445585598404,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,4,0.01,16.06276305921764,60.62763059217641,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,5,0.01,15.5797083776737,55.797083776737,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.25,6,0.01,15.120513375312774,51.20513375312774,0,9,0,9,0,100,0,0,0,0,0,0,0,0
