window,stakeFraction,fillBumpCents,slippagePct,endingBalance,roiPct,maxDrawdownPct,executed,blocked,wins,losses,winRatePct,halt_globalStop,halt_cooldown,halt_circuitBreaker,halt_floor,halt_ruin,halt_riskEnvelope,halt_minOrder,halt_miss
1w,0.05,6,0.01,16.2969976068416,62.969976068416,10.064361939014681,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,7,0.01,15.812577845350479,58.125778453504786,10.057922462382809,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,8,0.01,15.339529351604721,53.39529351604722,10.051737883238445,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,9,0.01,14.87735890218145,48.77358902181451,10.045823656096555,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,10,0.01,14.425594053721934,44.25594053721934,10.040195235472194,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,0,0.02,19.052957872798018,90.52957872798018,10.101757182752493,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,1,0.02,18.494252243305542,84.94252243305542,10.094158976567496,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,2,0.02,17.95019092769165,79.5019092769165,10.086738106562496,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,3,0.02,17.420128895458443,74.20128895458443,10.079510490857508,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,4,0.02,16.90345115491392,69.0345115491392,10.07249204757251,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,5,0.02,16.39957085981754,63.995708598175405,10.065698694827496,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,6,0.02,15.907927557711652,59.07927557711652,10.059146350742498,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,7,0.02,15.42798556769864,54.2798556769864,10.052850933437494,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,8,0.02,14.959232476619563,49.59232476619563,10.046828361032496,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,9,0.02,14.501177743655797,45.01177743655796,10.0410945516475,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.05,10,0.02,14.053351404326763,40.53351404326763,10.035665423402502,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,0,0,26.49961741780332,164.99617417803321,10.113297187499999,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,1,0,25.071090853088617,150.71090853088614,10.105617812500007,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,2,0,23.752305848013584,137.52305848013583,10.098085937499999,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,3,0,22.535360022193505,125.35360022193504,10.090716562500006,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,4,0,21.40705865060905,114.07058650609048,10.08352468750001,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,5,0,20.35923776092375,103.59237760923752,10.076525312500006,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,6,0,19.384614437155946,93.84614437155946,10.069733437499995,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,7,0,18.47667868632725,84.7667868632725,10.063164062500007,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,8,0,17.630921873126898,76.30921873126898,10.056832187500007,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,9,0,16.84093809546939,68.4093809546939,10.050752812500008,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,10,0,16.10167026559495,61.01670265594951,10.044940937500009,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,0,0.01,25.418901404554074,154.18901404554072,10.107486193203439,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,1,0.01,24.060245557675074,140.60245557675074,10.099841876461557,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,2,0.01,22.808056290335568,128.08056290335568,10.092359730117195,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,3,0.01,21.64897305897152,116.48973058971521,10.085055208685318,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,4,0.01,20.573750727333135,105.73750727333136,10.077943766680946,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,5,0.01,19.574698991210617,95.74698991210617,10.07104085861906,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,6,0.01,18.644954339670477,86.44954339670477,10.064361939014681,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,7,0.01,17.779330385007256,77.79330385007256,10.057922462382809,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,8,0.01,16.97198936560806,69.7198936560806,10.051737883238445,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,9,0.01,16.216975532730906,62.16975532730906,10.045823656096555,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,10,0.01,15.511643084524797,55.116430845247976,10.040195235472194,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,0,0.02,24.40099268295426,144.00992682954262,10.101757182752493,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,1,0.02,23.109904978341852,131.09904978341854,10.094158976567496,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,2,0.02,21.9174123071433,119.17412307143303,10.086738106562496,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,3,0.02,20.81246267172261,108.12462671722609,10.079510490857508,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,4,0.02,19.78691861527309,97.86918615273092,10.07249204757251,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,5,0.02,18.833529163612774,88.33529163612774,10.065698694827496,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,6,0.02,17.946346561855282,79.46346561855282,10.059146350742498,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,7,0.02,17.120198368970296,71.20198368970296,10.052850933437494,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,8,0.02,16.348318906573926,63.48318906573927,10.046828361032496,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
1w,0.1,9,0.02,15.627507624796358,56.27507624796358,10.0410945516475,35,0,34,1,97.14285714285714,0,0,0,0,0,0,0,0
