window,stakeFraction,fillBumpCents,slippagePct,endingBalance,roiPct,maxDrawdownPct,executed,blocked,wins,losses,winRatePct,halt_globalStop,halt_cooldown,halt_circuitBreaker,halt_floor,halt_ruin,halt_riskEnvelope,halt_minOrder,halt_miss
1w,0.15,8,0.01,20.26864617099688,102.6864617099688,15.07760682485765,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,9,0.01,19.027039685329882,90.27039685329882,15.06873548414484,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,10,0.01,17.88461966251721,78.8461966251721,15.060292853208281,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,0,0.02,33.517107763877235,235.17107763877237,15.15263577412876,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,1,0.02,31.090179545012706,210.90179545012705,15.141238464851254,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,2,0.02,28.890660219371785,188.90660219371784,15.130107159843753,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,3,0.02,26.892866522701084,168.92866522701084,15.119265736286245,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,4,0.02,25.074442271528937,150.74442271528937,15.108738071358745,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,5,0.02,23.41587662954011,134.1587662954011,15.098548042241244,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,6,0.02,21.900098989480515,119.00098989480514,15.088719526113756,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,7,0.02,20.512137258749988,105.12137258749988,15.07927640015625,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,8,0.02,19.238828782981756,92.38828782981756,15.070242541548746,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,9,0.02,18.068575105540216,80.68575105540215,15.061641827471242,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.15,10,0.02,16.99113334275738,69.9113334275738,15.053498135103743,33,0,32,1,96.96969696969697,0,0,0,0,0,0,0,0
1w,0.2,0,0,54.259545553918336,442.5954555391834,20.226594374999998,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,1,0,49.22013593657917,392.2013593657917,20.211235624999997,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,2,0,44.75021481427608,347.5021481427608,20.196171874999997,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,3,0,40.77499404091398,307.7499404091398,20.181433124999995,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,4,0,37.230726168142084,272.3072616814208,20.167049375,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,5,0,34.06290923824044,240.62909238240437,20.153050624999995,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,6,0,31.224808560615468,212.2480856061547,20.139466874999997,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,7,0,28.67623533354288,186.7623533354288,20.126328124999997,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,8,0,26.382534131378016,163.82534131378014,20.113664374999995,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,9,0,24.31374083366203,143.13740833662033,20.101505624999998,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,10,0,22.443880112883026,124.43880112883025,20.089881875,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,0,0.01,50.421833926479636,404.2183392647963,20.214972386406878,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,1,0.01,45.77368760373535,357.73687603735345,20.19968375292312,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,2,0.01,41.647425884383864,316.47425884383864,20.184719460234373,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,3,0.01,37.97486740839039,279.7486740839039,20.17011041737062,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,4,0.01,34.69785168116548,246.9785168116548,20.155887533361874,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,5,0.01,31.76661603087184,217.6661603087184,20.14208171723812,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,6,0.01,29.13845815356985,191.38458153569852,20.12872387802938,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,7,0.01,26.77663023484305,167.76630234843051,20.11584492476563,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,8,0.01,24.649421524935605,146.49421524935605,20.103475766476873,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,9,0.01,22.729394808505702,127.29394808505702,20.09164731219313,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,10,0.01,20.99274897239608,109.92748972396078,20.08039047094437,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,0,0.02,46.91591363327152,369.1591363327152,20.203514365505004,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,1,0.02,42.62260729185481,326.22607291854814,20.188317953134998,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,2,0.02,38.808254133016476,288.08254133016476,20.173476213125003,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,3,0.02,35.4106032468304,254.106032468304,20.159020981715,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,4,0.02,32.376512883913314,223.76512883913313,20.144984095145002,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,5,0.02,29.660480769046288,196.60480769046288,20.131397389655,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,6,0.02,27.223432127377663,172.23432127377663,20.118292701484997,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,7,0.02,25.031716835744632,150.31716835744632,20.105701866875005,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,8,0.02,23.056276878660768,130.56276878660768,20.093656722065,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,9,0.02,21.2719529760745,112.71952976074498,20.082189103295,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.2,10,0.02,19.65690532445855,96.56905324458549,20.071330846805004,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,0,0,80.57252466397632,705.7252466397632,25.28324296875001,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,1,0,71.4578652578498,614.578652578498,25.26404453125,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,2,0,63.54623153887829,535.4623153887828,25.24521484375001,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,3,0,56.657884663517805,466.578846635178,25.226791406249998,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,4,0,50.64277928364016,406.4277928364016,25.208811718750006,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,5,0,45.375225259703576,353.75225259703575,25.19131328125,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,6,0,40.74958180178624,307.4958180178624,25.17433359375,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,7,0,36.676771121099215,266.76771121099216,25.15791015625,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,8,0,33.08144517285855,230.8144517285855,25.14208046875,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,9,0,29.899674876926685,198.99674876926684,25.126882031250002,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,10,0,27.07705889258015,170.7705889258015,25.112352343750004,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,0,0.01,73.6124834566082,636.1248345660821,25.268715483008584,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,1,0.01,65.34212511718748,553.4212511718747,25.249604691153905,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,2,0.01,58.1566922005298,481.566922005298,25.23089932529297,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,3,0.01,51.89492271584962,418.9492271584962,25.21263802171328,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,4,0.01,46.422077515407246,364.2207751540725,25.194859416702347,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,5,0.01,41.6251907497205,316.251907497205,25.177602146547663,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,6,0.01,37.409235650488824,274.09235650488824,25.16090484753672,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,7,0.01,33.69401747723601,236.9401747723601,25.144806155957035,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,8,0.01,30.411646435718787,204.11646435718785,25.129344708096095,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,9,0.01,27.50447495174318,175.0447495174318,25.114559140241404,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,10,0.01,24.92340812221525,149.2340812221525,25.10048808868047,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,0,0.02,67.35710362723424,573.5710362723423,25.25439295688125,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,1,0.02,59.8404473621499,498.40447362149905,25.23539744141875,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,2,0.02,53.303869792780404,433.0386979278041,25.216845266406253,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,3,0.02,47.60243552913734,376.0243552913734,25.198776227143753,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,4,0.02,42.61494183500475,326.14941835004754,25.181230118931246,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,5,0.02,38.239685289665076,282.3968528966508,25.16424673706875,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,6,0.02,34.391041442292845,243.91041442292845,25.147865876856258,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,7,0.02,30.996690862346618,209.96690862346617,25.13212733359375,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,8,0.02,27.995361159688088,179.95361159688088,25.11707090258125,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,9,0.02,25.334982445553642,153.3498244555364,25.102736379118753,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.25,10,0.02,22.97117531389515,129.71175313895148,25.089163558506243,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,0,0,115.06212995060889,1050.621299506089,30.3398915625,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,1,0,100.58387059690315,905.8387059690315,30.3168534375,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,2,0,88.10590953144339,781.0590953144339,30.294257812499996,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,3,0,77.26164907285523,672.6164907285524,30.2721496875,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,4,0,67.91832334674802,579.1832334674802,30.2505740625,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,5,0,59.78502595760797,497.8502595760797,30.2295759375,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,6,0,52.71237898304648,427.1237898304648,30.209200312500002,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,7,0,46.54735043283919,365.47350432839187,30.189492187500004,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,8,0,41.177283372182764,311.7728337218276,30.170496562500006,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,9,0,36.51263685736773,265.1263685736773,30.152258437500006,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,10,0,32.44971988314915,224.4971988314915,30.1348228125,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,0,0.01,103.99367049494936,939.9367049494936,30.322458579610316,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,1,0.01,90.95738780146502,809.5738780146501,30.29952562938469,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,2,0.01,79.60906903383373,696.0906903383373,30.277079190351568,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,3,0.01,69.85276998008935,598.5276998008935,30.255165626055934,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,4,0.01,61.40116325112657,514.0116325112657,30.233831300042812,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,5,0.01,54.04191193702416,440.41911937024156,30.21312257585718,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,6,0.01,47.65309378596931,376.5309378596931,30.193085817044064,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,7,0.01,42.08471117532543,320.8471117532543,30.173767387148438,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,8,0.01,37.25705774830074,272.5705774830074,30.155213649715318,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,9,0.01,33.05991332752391,230.59913327523907,30.13747096828968,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,10,0.01,29.401071450582645,194.01071450582646,30.120585706416563,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,0,0.02,94.12223583817112,841.2223583817113,30.305271548257494,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,1,0.02,82.25486856765563,722.5486856765564,30.282476929702508,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,2,0.02,72.03637610363737,620.3637610363737,30.260214319687506,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,3,0.02,63.23012715240969,532.3012715240969,30.2385314725725,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,4,0.02,55.55002018448827,455.50020184488267,30.21747614271749,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,5,0.02,48.911537697907676,389.11537697907676,30.197096084482506,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,6,0.02,43.120922472984034,331.20922472984034,30.177439052227495,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,7,0.02,38.110559301827,281.10559301827004,30.1585528003125,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,8,0.02,33.76288987147939,237.62889871479388,30.140485083097506,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,9,0.02,29.979803376443275,199.79803376443274,30.1232836549425,32,1,31,1,96.875,1,0,0,0,0,0,0,0
1w,0.3,10,0.02,26.679152641535204,166.79152641535205,30.106996270207496,32,1,31,1,96.875,1,0,0,0,0,0,0,0
2w,0.05,0,0,32.27733898168457,222.7733898168457,7.536061046996041,72,0,70,2,97.22222222222221,0,0,0,0,0,0,0,0
2w,0.05,1,0,30.521680641097323,205.21680641097322,7.634374425936256,72,0,70,2,97.22222222222221,0,0,0,0,0,0,0,0
2w,0.05,2,0,28.870470718273225,188.70470718273225,7.7326851333229545,72,0,70,2,97.22222222222221,0,0,0,0,0,0,0,0
2w,0.05,3,0,27.34632408610539,173.46324086105392,7.831022974076856,72,0,70,2,97.22222222222221,0,0,0,0,0,0,0,0
2w,0.05,4,0,25.935402779298197,159.35402779298198,7.929419564047617,72,0,70,2,97.22222222222221,0,0,0,0,0,0,0,0
2w,0.05,5,0,24.62896534644946,146.2896534644946,8.0279083718617,72,0,70,2,97.22222222222221,0,0,0,0,0,0,0,0
2w,0.05,6,0,23.417617809672638,134.17617809672637,8.12652476179476,72,0,70,2,97.22222222222221,0,0,0,0,0,0,0,0
2w,0.05,7,0,22.291700763594765,122.91700763594764,8.225306037917433,72,0,70,2,97.22222222222221,0,0,0,0,0,0,0,0
2w,0.05,8,0,21.243882245599902,112.43882245599903,8.324291489774517,72,0,70,2,97.22222222222221,0,0,0,0,0,0,0,0
